hmy_property,propert code,unit/space,acquisition sf,renewal probability,downtime(months),abatement-new(months),abatement-renew(months),e1 start date,e1 term (months),e1 annual escalations (%),e1 base rent-new ($psf),e1 base rent-renew ($psf),e1 lc-new %,e1 lc-renew %,e1 ti-new ($psf),e1 ti-renew ($psf),e1 tenanat options ($ psf),e2 start date,e2 term (months),e2 annual escalations (%),e2 base rent-new ($psf),e2 base rent-renew ($psf),e2 lc-new %,e2 lc-renew %,e2 ti-new ($psf),e2 ti-renew ($psf),e2 tenanat options ($ psf),acq. analysis start date,acq. marketbase rent - new,acq. marketbase rent - renew,effective rent growth yr 1(%),effective rent growth yr 2(%),effective rent growth yr 3(%),effective rent growth yr 4(%),effective rent growth yr 5(%),effective rent growth yr 6(%)
7762,3ca00004,104,5599,60,6,2,1,3/1/2027,60,4,13.2,17.23,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,13.2,17.23,0,2.96,4.19,4.42,4.09,4.09
7762,3ca00004,105,5634,60,6,2,1,12/1/2027,60,4,13.2,13.2,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,13.2,13.2,0,2.96,4.19,4.42,4.09,4.09
7762,3ca00004,102-103,11139,60,6,2,1,8/1/2026,60,4,13.2,13.2,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,13.2,13.2,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,102,7701,60,6,1,1,12/1/2026,60,4,17.4,21.74,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,21.74,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,103,7497,60,6,2,1,3/1/2029,60,4,17.4,21.43,6,3,2,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,21.43,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,111,7496,60,6,2,1,11/1/2027,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,116,7504,60,6,2,1,1/1/2028,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,117,7699,60,6,2,1,12/1/2026,60,4,17.4,21.41,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,21.41,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,118,7697,60,6,1,1,3/1/2028,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,119,7880,60,6,2,1,10/1/2027,60,6,17.4,17.73,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.73,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,112,7529,60,6,2,1,7/1/2028,60,4,17.4,18.23,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,18.23,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,107-108,15018,60,6,2,1,11/1/2026,60,4,17.4,21.84,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,21.84,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,110,7457,60,6,2,1,12/1/2027,60,4,17.4,23,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,23,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,113,7696,80,6,2,1,2/1/2026,60,4,17.4,22.86,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,22.86,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,114,7616,60,6,2,1,11/1/2027,60,4,17.4,17.4,6,3,6,3,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,115,7534,60,6,2,1,7/1/2028,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,101,7879,60,6,2,1,3/1/2028,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,104,7529,60,6,2,1,10/1/2027,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,105-106,15401,60,6,2,1,12/1/2025,60,4,17.4,21.91,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,21.91,0,2.96,4.19,4.42,4.09,4.09
7764,3ca00005,109,7458,60,6,2,1,9/1/2026,60,4,17.4,17.4,6,3,1,1,null,null,null,null,null,null,null,null,null,null,null,4/1/2025,17.4,17.4,0,2.96,4.19,4.42,4.09,4.09
7794,3pa00005,100,56209,0,12,3,2,7/1/2025,60,3.5,12.25,12.25,6,4,1,1,null,4/1/2032,60,3.5,12.25,12.25,6,4,2,2,null,5/1/2025,12.25,12.24,2.7,3.5,4.23,4.23,4.23,4.23
7799,3ga00012,100,30000,80,6,3,1,5/1/2029,60,4,12.28,12.28,8.3,6,1.13,1.13,0,5/1/2034,60,4,15.17,15.17,8.3,6,1.3,1.3,null,5/14/2025,10.25,10.25,4.63,4.99,4.68,4.19,4.31,4.31
7801,3ga00013,100,80942,80,9,3,2,5/1/2029,60,4,10.48,10.48,8.3,6,1.13,1.13,null,12/1/2034,60,4,12.95,12.95,8.3,6,1.3,1.3,null,5/14/2025,8.75,8.75,4.63,4.99,4.68,4.19,4.31,4.31
7803,3ga00014,100,25000,60,6,3,1,5/1/2029,60,4,11.98,11.98,8.3,6,2.25,2.25,null,5/1/2034,60,4,14.8,14.8,8.3,6,2.61,2.61,null,5/14/2025,10,10,4.63,4.99,4.68,4.19,4.31,4.31
7813,3ga00015,100,22257,60,6,3,1,12/1/2028,63,4,14.2,14.2,8.3,6,2.39,2.39,null,9/1/2034,63,4,17.28,17.28,8.3,6,2.77,2.77,null,7/1/2025,12,12,3.69,4.84,4.69,4,4,4
7813,3ga00015,500,14400,80,6,3,1,1/1/2030,63,4,14.79,14.79,8.3,6,2.39,2.39,null,10/1/2035,63,4,18.72,18.72,8.3,6,2.86,2.86,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7813,3ga00015,700,29457,60,6,3,1,4/1/2026,63,4,11.75,11.75,8.3,6,2.05,2.05,null,1/1/2032,63,4,15.04,15.04,8.3,6,2.54,2.54,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7815,3ga00016,200,6400,60,6,3,1,9/1/2027,63,4,14.95,14.95,8.3,6,2.25,2.25,null,6/1/2032,63,4,18.31,18.31,8.3,6,2.61,2.61,null,7/1/2025,13.75,13.75,3.69,4.84,4.69,4,4,4
7815,3ga00016,300,13047,60,9,3,1,5/1/2031,63,4,16,16,8.3,6,2.54,2.54,null,5/1/2031,63,4,20.25,20.25,8.3,6,3.03,3.03,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7815,3ga00016,300-A,9864,60,9,3,1,5/1/2027,63,4,13.86,13.86,8.3,6,2.25,2.25,null,5/1/2033,63,4,17.65,17.65,8.3,6,2.69,2.69,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7815,3ga00016,850,9600,60,6,3,1,7/1/2029,63,4,15.09,15.09,8.3,6,2.39,2.39,null,4/1/2035,63,4,18.36,18.36,8.3,6,2.77,2.77,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7815,3ga00016,100,19857,60,6,3,1,1/1/2033,63,4,15.98,15.98,8.3,6,2.61,2.61,null,10/1/2038,63,4,20.22,20.22,8.3,6,3.12,3.12,null,1/1/2025,12,12,3.69,4.84,4.69,4,4,4
7815,3ga00016,900,12414,25,6,3,1,11/1/2026,63,4,12.96,12.96,8.3,6,2.16,2.16,null,8/1/2032,63,4,16.64,16.64,8.3,6,2.61,2.61,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7815,3ga00016,600,9900,60,6,3,1,11/1/2027,63,4,13.86,13.86,8.3,6,2.25,2.25,null,8/1/2033,63,4,17.65,17.65,8.3,6,2.69,2.69,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7815,3ga00016,800,9603,25,6,3,1,3/1/2027,63,4,12.75,12.75,8.3,6,2.16,2.16,null,12/1/2032,63,4,16.98,16.98,8.3,6,2.61,2.61,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7817,3ga00018,250,7497,60,9,3,1,8/1/2027,63,4,14.94,14.94,8.3,6,2.25,2.25,null,8/1/2033,63,4,19.02,19.02,8.3,6,2.69,2.69,null,7/1/2025,13.74,13.74,3.69,4.84,4.69,4,4,4
7817,3ga00018,200,29182,80,6,3,1,3/1/2029,63,4,13.37,13.37,8.3,6,2.32,2.32,null,11/1/2034,63,4,16.92,16.92,8.3,6,2.77,2.77,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7817,3ga00018,50,25147,80,6,3,1,2/1/2028,63,4,12.77,12.77,8.3,6,2.25,2.25,null,11/1/2033,63,4,16.27,16.27,8.3,6,2.69,2.69,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7817,3ga00018,300,11254,40,9,3,1,12/1/2036,63,4,13.22,13.22,8.3,6,2.16,2.16,null,12/1/2032,63,4,16.98,16.98,8.3,6,2.61,2.61,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7818,3ga00019,200,11240,60,9,3,1,1/1/2029,63,4,14.51,14.51,8.3,6,2.32,2.77,null,1/1/2035,63,4,18.36,18.36,8.3,6,2.77,2.77,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7818,3ga00019,300,5620,60,6,3,1,9/1/2027,63,4,14.95,14.95,8.3,6,2.25,2.25,null,6/1/2033,63,4,19.04,19.04,8.3,6,2.69,2.69,null,7/1/2025,13.75,13.75,3.69,4.84,4.69,4,4,4
7818,3ga00019,100,33087,60,9,3,1,6/1/2026,63,4,12.18,12.18,8.3,6,2.16,2.16,null,6/1/2032,63,4,15.64,15.64,8.3,6,2.61,2.61,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7818,3ga00019,150,17469,60,9,3,1,2/1/2027,63,4,12.96,12.96,8.3,6,2.16,2.16,null,2/1/2033,63,4,16.64,16.64,8.3,6,2.61,2.61,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7818,3ga00019,400,11252,60,9,3,1,5/1/2026,63,4,13.22,13.22,8.3,6,2.16,2.16,null,5/1/2032,63,4,16.98,16.98,8.3,6,2.61,2.61,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7833,3ga00021,500,11020,80,9,3,1,8/1/2028,63,4,14.51,14.23,8.3,6,2.32,2.32,null,8/1/2034,63,4,18.36,18,8.3,6,2.77,2.77,null,7/1/2025,12.75,12.5,3.69,4.84,4.69,4,4,4
7833,3ga00021,400,5600,80,9,3,1,8/1/2028,63,4,15.65,14.23,8.3,6,2.32,2.32,null,8/1/2034,63,4,19.8,18,8.3,6,2.77,2.77,null,7/1/2025,13.75,12.5,3.69,4.84,4.69,4,4,4
7833,3ga00021,100,17600,40,6,3,1,2/1/2027,63,4,12.96,12.96,8.3,6,2.16,2.69,null,11/1/2033,63,4,17.31,17.37,8.3,6,2.69,2.69,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7833,3ga00021,600_800,11020,80,9,3,1,8/1/2028,63,4,14.51,14.23,8.3,6,2.32,2.32,null,8/1/2034,63,4,18.36,18,8.3,6,2.77,2.77,null,7/1/2025,12.75,12.5,3.69,4.84,4.69,4,4,4
7833,3ga00021,200,11014,80,6,3,1,8/1/2029,63,4,15.09,15.09,8.3,6,2.39,2.39,null,5/1/2035,63,4,19.09,19.09,8.3,6,2.86,2.86,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7839,3ga00020,700,36048,60,6,3,1,1/1/2029,63,4,13.09,13.09,8.3,6,2.32,2.32,null,10/1/2034,63,4,16.56,16.56,8.3,6,2.77,2.77,null,7/1/2025,11.5,11.5,3.69,4.84,4.69,4,4,4
7839,3ga00020,100,22064,60,6,3,1,2/1/2029,11,4,13.37,13.37,8.3,6,2.32,2.32,null,11/1/2034,63,4,16.92,16.92,8.3,6,2.77,2.77,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7839,3ga00020,300,28398,60,9,3,1,4/1/2029,63,4,13.37,13.37,8.3,6,2.32,2.32,null,4/1/2035,63,4,16.92,16.92,8.3,6,2.77,2.77,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7839,3ga00020,500,14414,60,6,3,1,1/1/2029,63,4,14.23,14.23,8.3,6,2.32,2.32,null,10/1/2034,63,4,18,18,8.3,6,2.77,2.77,null,7/1/2025,12.5,12.5,3.69,4.84,4.69,4,4,4
7841,3ga00017,200,11214,80,9,3,1,7/1/2027,63,4,13.86,13.86,8.3,6,2.25,2.25,null,7/1/2033,63,4,17.65,17.65,8.3,6,2.69,2.69,null,7/1/2025,12.75,12.75,3.69,4.84,4.69,4,4,4
7841,3ga00017,100,38640,60,9,3,1,2/1/2031,63,4,14.46,14.46,8.3,6,2.46,2.46,null,2/1/2037,63,4,18.3,18.3,8.3,6,2.94,2.94,null,7/1/2025,11.75,11.75,3.69,4.84,4.69,4,4,4
7841,3ga00017,300,5624,60,6,3,1,2/1/2031,63,4,16.93,16.93,8.3,6,2.46,2.46,null,11/1/2036,63,4,21.42,21.42,8.3,6,2.94,2.94,null,7/1/2025,13.75,13.75,3.69,4.84,4.69,4,4,4
7841,3ga00017,400,5624,60,6,3,1,2/1/2031,63,4,16.93,16.93,8.3,6,2.46,2.46,null,11/1/2036,63,4,21.42,21.42,8.3,6,2.94,2.94,null,7/1/2025,13.75,13.75,3.69,4.84,4.69,4,4,4
7841,3ga00017,500,16876,60,9,3,1,5/1/2031,63,4,15.36,15.36,8.3,6,2.54,2.54,null,5/1/2037,63,4,19.44,19.44,8.3,6,3.03,3.03,null,7/1/2025,12,12,3.69,4.84,4.69,4,4,4
7853,3nj00031,1,19587,75,9,2,1,6/1/2025,62,3.75,17,17,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7855,3nj00032,200,22750,60,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7855,3nj00032,220A,14459,75,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7855,3nj00032,210,8914,75,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7855,3nj00032,1,12880,25,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7855,3nj00032,205,13643,75,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,1.02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7857,3nj00033,300-3,5842,60,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7857,3nj00033,300-3A,6358,60,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7857,3nj00033,300-1,12274,60,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7859,3nj00034,400-C,24444,85,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7859,3nj00034,400-A1,6131,50,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7859,3nj00034,400B,18400,75,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7859,3nj00034,400-A,24000,50,9,2,1,6/1/2025,62,3.75,15.5,15.5,7.5,6.25,2.05,2.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7894,4tx00001,100,60728,60,9,2,1,7/1/2030,60,null,9.27,9.27,6.75,6.75,3.5,1.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.62,4.33,4.51,4.2,4.2,4.2
