record hmy,amendment hmy,tenant hmy,tenant code,property hmy,property code,unit hmy,unit name,dtleasefrom,dtleaseto,hoption,hproposal,binactive,dtinactive,hamendmentinactive,dtmovein,dtmoveout,snotes,dsqft,hmasterunit,bactive,hcondocontract,ipersontype,hcommmoveoutreason,hforeigndb,sextreference,hcopyfrom,ispastprimaryowner,hcommmlaoverride,trowversion,dtclose,dtaxestimate
738,436,682,t0000170,898,gasc2003,185,5079,44409,44734,,,,,115846,44409,44734,,32000,0,0,,,,,,,,0,AAAAAAGrOQc=,,
261,154,682,t0000170,898,gasc2003,185,5079,43252,44408,,,,,436,43252,44408,,32000,0,0,,,,,,,,0,AAAAAAA0Y/M=,,
263,155,683,t0000171,897,gasc1002,186,5101,43800,44734,,,,,115758,43800,44734,,24090,0,0,,,,,,,,0,AAAAAAGrOMo=,,
266,157,685,t0000172,901,gasc5006,187,5108,41666,44774,,,,,115644,41666,44774,,6250,0,0,,,,,,,,0,AAAAAAGrKew=,,
267,158,686,t0000173,989,gagra015,172,1845,42747,44561,,,,,4163,42736,44561,,21352,0,0,,,,,,,,0,AAAAAAA0Ypg=,,
4541,4163,686,t0000173,989,gagra015,172,1845,44562,44734,,,,,115847,44562,44734,,21352,0,0,,,,,,,,0,AAAAAAGrNHg=,,
268,159,688,t0000175,909,gasc1014,175,1,42917,44377,,,,,2396,42917,44377,,101595,0,0,,,,,,,,0,AAAAAAB59oU=,,
2742,2396,688,t0000175,909,gasc1014,175,1,44378,45006,,,,,115978,44378,45006,,101595,0,0,,,,,,,,0,AAAAAAGriOc=,,
270,160,689,t0000176,902,gasc6007,189,5220,41456,44530,,,,,4179,41456,44530,,37600,0,0,,,,,,,,0,AAAAAAAYNOs=,,
271,161,690,t0000177,1124,gatid023,165,B,43374,44734,,,,,115848,43374,44734,,12650,0,0,,,,,,,,0,AAAAAAGrO7I=,,
787,482,690,t0000177,1124,gatid023,165,B,45566,44734,,,,,115848,45566,44734,,12650,0,0,,,,,,,,0,AAAAAAGrO7M=,,
273,162,692,t0000179,1094,gahig021,191,449,43678,44734,,,,,115747,43678,44734,,5000,0,0,,,,,,,,0,AAAAAAGrNQo=,,
275,163,693,t0000180,1094,gahig021,193,459,40909,44408,,,,,4113,40909,44408,,25000,0,0,,,,,,,,0,AAAAAAA0VKg=,,
4481,4113,693,t0000180,1094,gahig021,193,459,44409,44734,,,,,115849,44409,44734,,25037,0,0,,,,,,,,0,AAAAAAGrNT4=,,
6364,5942,694,t0000181,1094,gahig021,192,453,44105,44734,,,,,115838,44105,44734,,10000,0,0,,,,,,,,0,AAAAAAGrNXY=,,
276,164,694,t0000181,1094,gahig021,192,453,42248,44104,,,,,5942,43709,44104,,10000,0,0,,,,,,,,0,AAAAAAAhI0I=,,
278,165,695,t0000182,910,gasc2015,194,754,43070,44377,,,,,2857,43070,44377,,50161,0,0,,,,,,,,0,AAAAAAA0Wk8=,,
3197,2857,695,t0000182,910,gasc2015,194,754,44378,45006,,,,,115979,44378,45006,,50161,0,0,,,,,,,,0,AAAAAAGriRs=,,
3196,2856,696,t0000183,911,gasc3016,195,772,44378,45006,,,,,34307,44378,45006,,60408,0,0,,,6,,,,,0,AAAAAAHIf00=,,
280,166,696,t0000183,911,gasc3016,195,772,43070,44377,,,,,2856,43070,44377,,60408,0,0,,,,,,,,0,AAAAAAHIfy4=,,
281,167,697,t0000184,1124,gatid023,164,A,41136,44734,,,,,115748,41136,44734,,31571,0,0,,,,,,,,0,AAAAAAGrO84=,,
283,168,698,t0000185,904,gasto009,266,A,42856,42855,,,,,5421,42856,42855,,10500,0,0,,,,,,,,0,AAAAAAAdSf4=,,
4582,4196,698,t0000185,904,gasto009,266,A,44682,44681,,,,,5420,44682,44681,,10500,0,0,,,,,,,,0,AAAAAAAuE6Q=,,
5836,5420,698,t0000185,904,gasto009,266,A,44682,44734,,,,,115862,44682,44734,,10050,0,0,,,,,,,,0,AAAAAAGrObs=,,
5837,5421,698,t0000185,904,gasto009,266,A,42856,44681,,,,,4196,42856,44681,,10050,0,0,,,,,,,,0,AAAAAAAdSgw=,,
285,169,699,t0000186,904,gasto009,268,B,42767,44734,,,,,115749,42767,44734,,5025,0,0,,,,,,,,0,AAAAAAGrOfQ=,,
286,170,700,t0000187,904,gasto009,269,C,42644,44196,,,,,354,42644,44196,,5025,0,0,,,,,,,,0,AAAAAAA0T9I=,,
629,354,700,t0000187,904,gasto009,269,C,44197,44734,,,,,115839,44197,44734,,5025,0,0,,,,,,,,0,AAAAAAGrOjI=,,
4507,4131,701,t0000188,904,gasto009,272,F,44866,44734,,,,,115840,44866,44734,,10050,0,0,,,,,,,,0,AAAAAAGrOqM=,,
288,171,701,t0000188,904,gasto009,272,F,43040,44734,,,,,115840,43040,44734,,10050,0,0,,,,,,,,0,AAAAAAGrOqI=,,
291,173,703,t0000190,937,tnorl102,273,1789-06,41295,44834,,,,,115932,41295,44834,,1580,0,0,,,,,,,,0,AAAAAAGrabY=,,
292,174,704,t0000191,937,tnorl102,274,1779-05,41487,44837,,,,,115933,41487,44837,,1400,0,0,,,,,,,,0,AAAAAAGrac8=,,
293,175,705,t0000192,903,gaold008,206,1721,42430,44255,,,,,363,42430,44255,,33750,0,0,,,,,,,,0,AAAAAAAuj+c=,,
641,363,705,t0000192,903,gaold008,206,1721,44256,44734,,,,,115841,44256,44734,,33750,0,0,,,,,,,,0,AAAAAAGrN98=,,
295,176,706,t0000193,937,tnorl102,275,1779-02,38353,44837,,,,,115934,38353,44837,,2650,0,0,,,,,,,,0,AAAAAAGrafQ=,,
298,177,707,t0000194,937,tnorl102,276,1779-01,38504,44837,,,,,115935,38504,44837,,2200,0,0,,,,,,,,0,AAAAAAGrahY=,,
300,179,710,t0000197,941,tnuni106,281,822,43617,45288,,,,,115867,43617,45288,,961,0,0,,,,,,,,0,AAAAAAGrXtk=,,
302,180,711,t0000198,941,tnuni106,282,819,40148,44561,,,,,115868,40148,44561,,1115,0,0,,,,,,,,0,AAAAAAGrXuM=,,
304,181,712,t0000199,941,tnuni106,283,500,42430,43890,,,,,348,42430,43890,,10656,0,0,,,,,,,,0,AAAAAAAJQls=,,
621,348,712,t0000199,941,tnuni106,283,500,43891,,,,,,,43891,,,10656,0,0,,,,,,,,0,AAAAAAAJQmM=,,
306,182,713,t0000200,941,tnuni106,284,130,35462,44773,,,,,115869,35462,44773,,2210,0,0,,,,,,,,0,AAAAAAGrXu0=,,
308,183,714,t0000201,941,tnuni106,285,610,33786,45107,,,,,115870,33786,45107,,3293,0,0,,,,,,,,0,AAAAAAGrXvc=,,
311,185,716,t0000203,941,tnuni106,286,1220,42064,44286,,,,,115879,42064,44286,,1224,0,0,,,,,,,,0,AAAAAAGrX6I=,,
313,186,717,t0000204,941,tnuni106,287,1121,31594,44408,,,,,,31594,,,460,0,0,,,,,,,,0,AAAAAAAJP0U=,,
315,187,719,t0000206,941,tnuni106,288,905,41091,45288,,,,,115877,41091,45288,,1048,0,0,,,,,,,,0,AAAAAAGrXxU=,,
317,188,720,t0000207,941,tnuni106,289,900,40817,44834,,,,,115878,40817,44834,,3021,0,0,,,,,,,,0,AAAAAAGrXx8=,,
404,193,728,t0000212,890,tx4se001,240,6832,43466,44734,,,,,115750,43466,44734,,18471,0,0,,,,,,,,0,AAAAAAGrWJ4=,,
390,194,729,t0000213,890,tx4se001,231,6812,43678,44734,,,,,115751,43678,44734,,10066,0,0,,,,,,,,0,AAAAAAGrWNw=,,
762,195,730,t0000214,890,tx4se001,232,6814,43556,44734,,,,,115752,43556,44734,,15000,0,0,,,,,,,,0,AAAAAAGrWR8=,,
408,197,731,t0000215,890,tx4se001,233,6816,43466,44734,,,,,115741,43466,44734,,13551,0,0,,,,,,,,0,AAAAAAGrWVs=,,
334,199,732,t0000216,899,gasc3004,176,2958,40725,44421,,,,,115961,40725,44421,,4010,0,0,,,,,,,,0,AAAAAAGrhFE=,,
387,200,733,t0000217,890,tx4se001,235,6818,43952,44734,,,,,115742,43952,44734,,10829,0,0,,,,,,,,0,AAAAAAGrWZY=,,
414,201,735,t0000219,890,tx4se001,236,6820,41883,44734,,,,,115743,41883,44734,,10611,0,0,,,,,,,,0,AAAAAAGrWc8=,,
338,202,736,t0000220,1093,gajon020,178,A,44044,44734,,,,,115744,44044,44734,,16950,0,0,,,,,,,,0,AAAAAAGrNcE=,,
410,203,737,t0000221,890,tx4se001,237,6824,43344,44734,,,,,115745,43344,44734,,10066,0,0,,,,,,,,0,AAAAAAGrWgk=,,
341,204,738,t0000222,1093,gajon020,177,C,43983,44734,,,,,115746,43983,44734,,11904,0,0,,,,,,,,0,AAAAAAGrNfo=,,
604,205,739,t0000223,890,tx4se001,238,6826,43497,44734,,,,,115735,43497,44734,,18600,0,0,,,,,,,,0,AAAAAAGrWkg=,,
344,206,740,t0000224,1092,gashi019,181,4080,43103,44796,,,,,115962,43103,44796,,57874,0,0,,,,,,,,0,AAAAAAGrhIg=,,
346,207,741,t0000225,1099,gamoo022,180,3150,43701,44286,,,,,4162,43701,44286,,40000,0,0,,,,,,,,0,AAAAAAA0ZYg=,,
4540,4162,741,t0000225,1099,gamoo022,180,3150,44287,44651,,,,,115842,44287,44651,,40000,0,0,,,,,,,,0,AAAAAAGrNxc=,,
347,208,742,t0000226,900,gasc4005,184,5036,42675,42674,,,,,357,42675,42675,,10000,0,0,,,,,,,,0,AAAAAAAVMu8=,,
633,357,742,t0000226,900,gasc4005,415,2879,42675,44500,,,,,115646,42675,44500,,5000,0,0,,,,,,,,0,AAAAAAGrKck=,,
354,214,743,t0000227,908,gahaz013,196,A,43073,44734,,,,,115736,43073,44734,,58500,0,0,,,,,,,,0,AAAAAAGrNLM=,,
348,209,744,t0000228,1270,gamon027,294,OFFICE_1,42952,42951,,,,,5431,42952,42951,,4000,0,0,,,,,,,,0,AAAAAAAdfeM=,,
5846,5431,744,t0000228,1270,gamon027,294,OFFICE_1,42952,42951,,,,,5433,42952,42951,,3858,0,0,,,,,,,,0,AAAAAAAuuFo=,,
5848,5433,744,t0000228,1270,gamon027,294,OFFICE_1,42952,,,,,,,42952,,,4000,0,0,,,,,,,,0,AAAAAAAuuF8=,,
357,217,745,t0000229,908,gahaz013,197,B,43709,44377,,,,,699,43709,44377,,15000,0,0,,,,,,,,0,AAAAAAARTo0=,,
350,210,746,t0000230,917,gaga1104,216,930A,44044,44439,,,,,4155,44044,44439,,10500,0,0,,,,,,,,0,AAAAAAAX3l8=,,
351,211,747,t0000231,1270,gamon027,299,BLDG-B,44013,44377,,,,,2139,44013,44377,,8000,0,0,,,,,,,,0,AAAAAAA0VZA=,,
2485,2139,747,t0000231,1270,gamon027,299,BLDG-B,44378,44734,,,,,115843,44378,44734,,8000,0,0,,,,,,,,0,AAAAAAGrNqM=,,
400,213,748,t0000232,890,tx4se001,239,6830,44075,44734,,,,,115737,44075,44734,,9336,0,0,,,,,,,,0,AAAAAAGrWoc=,,
352,212,749,t0000233,1270,gamon027,296,C,40634,44734,,,,,115738,40634,44734,,23296,0,0,,,,,,,,0,AAAAAAGrNsU=,,
398,215,750,t0000234,890,tx4se001,241,6834,44075,44734,,,,,115739,44075,44734,,20331,0,0,,,,,,,,0,AAAAAAGrWsY=,,
4159,216,751,t0000235,1270,gamon027,2736,A-WH,42917,44734,,,,,115650,42917,44734,,8093,0,0,,,,,,,,0,AAAAAAGrNtk=,,
4160,216,751,t0000235,1270,gamon027,295,B,42917,44734,,,,,115650,42917,44734,,15547,0,0,,,,,,,,0,AAAAAAGrNto=,,
603,218,752,t0000236,1240,txflo007,300,3700,44097,44734,,,,,115740,44097,44734,,80592,0,0,,,,,,,,0,AAAAAAGrW5I=,,
359,219,753,t0000237,1250,gaboh026,155,605,43714,44734,,,,,115729,43714,44734,,104700,0,0,,,,,,,,0,AAAAAAGrLi4=,,
412,220,754,t0000238,1268,txstr009,301,626,40770,44439,,,,,115730,40770,44439,,58016,0,0,,,,,,,,0,AAAAAAGrXTE=,,
361,221,755,t0000239,1271,gamou028,202,115,42036,44734,,,,,115651,42036,44734,,5999,0,0,,,,,,,,0,AAAAAAGrN2o=,,
362,222,756,t0000240,1271,gamou028,198,100,42091,44734,,,,,115731,42091,44734,,28000,0,0,,,,,,,,0,AAAAAAGrN4w=,,
363,223,757,t0000241,1271,gamou028,199,106-A,43084,44734,,,,,115652,43084,44734,,1450,0,0,,,,,,,,0,AAAAAAGrN58=,,
364,225,759,t0000243,1271,gamou028,203,120,42036,44734,,,,,115807,42036,44734,,8391,0,0,,,,,,,,0,AAAAAAGrN7Y=,,
365,226,760,t0000244,1330,gavet029,142,A,42856,44734,,,,,115732,42856,44734,,25000,0,0,,,,,,,,0,AAAAAAGrPJs=,,
366,227,761,t0000245,1330,gavet029,144,C,42856,44734,,,,,115733,42856,44734,,26000,0,0,,,,,,,,0,AAAAAAGrPNc=,,
367,228,762,t0000246,1330,gavet029,141,150,43040,44734,,,,,115734,43040,44734,,93000,0,0,,,,,,,,0,AAAAAAGrPRQ=,,
368,229,763,t0000247,1330,gavet029,145,D,42705,44530,,,,,4347,42705,44530,,21000,0,0,,,,,,,,0,AAAAAAA0YbA=,,
4769,4347,763,t0000247,1330,gavet029,145,D,44531,44734,,,,,115832,44531,44734,,21000,0,0,,,,,,,,0,AAAAAAGrPVY=,,
369,230,765,t0000248,917,gaga1104,210,900,42887,44104,,,,,115937,42887,44104,,25000,0,0,,,,,,,,0,AAAAAAGrajY=,,
373,231,766,t0000249,917,gaga1104,218,908,40247,44826,,,,,115938,40247,44826,,4000,0,0,,,,,,,,0,AAAAAAGramg=,,
374,231,766,t0000249,917,gaga1104,212,910,40247,44826,,,,,115938,40247,44826,,4000,0,0,,,,,,,,0,AAAAAAGramk=,,
375,232,767,t0000250,917,gaga1104,209,860,43313,44826,,,,,115939,43313,44826,,5000,0,0,,,,,,,,0,AAAAAAGrano=,,
376,233,768,t0000251,917,gaga1104,207,852,42186,44826,,,,,115940,42186,44826,,10000,0,0,,,,,,,,0,AAAAAAGraos=,,
377,234,770,t0000252,917,gaga1104,213,912,43344,43982,,,,,4187,43344,43982,,12000,0,0,,,,,,,,0,AAAAAABPimY=,,
4577,4187,770,t0000252,917,gaga1104,213,912,43983,44826,,,,,115946,43983,44826,,12000,0,0,,,,,,,,0,AAAAAAGraso=,,
378,235,771,t0000253,917,gaga1104,208,856,44047,44826,,,,,115941,44047,44826,,10000,0,0,,,,,,,,0,AAAAAAGravc=,,
379,236,772,t0000254,917,gaga1104,214,922,43046,44826,,,,,115942,43045,44826,,62500,0,0,,,,,,,,0,AAAAAAGraxM=,,
380,237,773,t0000255,917,gaga1104,217,930B,43862,44826,,,,,115943,43862,44826,,12000,0,0,,,,,,,,0,AAAAAAGra0w=,,
382,238,774,t0000256,917,gaga1104,211,906,41491,44377,,,,,485,41491,44377,,4000,0,0,,,,,,,,0,AAAAAABPmdE=,,
793,485,774,t0000256,917,gaga1104,211,906,44378,44826,,,,,115947,44378,44826,,4000,0,0,,,,,,,,0,AAAAAAGra4E=,,
417,240,775,t0000257,941,tnuni106,302,801,43374,44469,,,,,,43374,,,1581,0,0,,,,,,,,0,AAAAAAAJQJE=,,
419,241,776,t0000258,941,tnuni106,303,1123,43160,45046,,,,,115871,43160,45046,,1405,0,0,,,,,,,,0,AAAAAAGrXyk=,,
421,242,777,t0000259,941,tnuni106,304,1224,43313,44439,,,,,115880,43313,44439,,561,0,0,,,,,,,,0,AAAAAAGrX6w=,,
425,243,778,t0000260,941,tnuni106,305,820,40544,44561,,,,,115872,40544,44561,,1929,0,0,,,,,,,,0,AAAAAAGrXzM=,,
429,246,782,t0000263,941,tnuni106,308,1216,41306,44227,,,,,115873,41306,44227,,1267,0,0,,,,,,,,0,AAAAAAGrXz0=,,
430,247,783,t0000264,1338,njrun150,309,A,43891,44734,,,,,115723,42064,44734,,18924,0,0,,,,,,,,0,AAAAAAGrPjQ=,,
432,248,784,t0000265,1340,njrun160,318,A,42309,44196,,,,,328,42278,44196,,11200,0,0,,,,,,,,0,AAAAAAAd2Ww=,,
574,328,784,t0000265,1340,njrun160,318,A,44197,44734,,,,,115857,44197,44734,,11200,0,0,,,,,,,,0,AAAAAAGrQCg=,,
799,492,784,t0000265,1340,njrun160,320,C,44331,44734,,,,,115857,44331,44734,,11200,0,0,,,,,,,,0,AAAAAAGrQCk=,,
433,249,785,t0000266,990,gacom016,182,4570,43777,44198,,,,,349,43777,44198,,56767,0,0,,,,,,,,0,AAAAAAAJUtA=,,
522,281,786,t0000267,1343,njrun175,331,D,44136,44734,,,,,115724,42736,44734,,11000,0,0,,,,,,,,0,AAAAAAGrQrA=,,
531,299,787,t0000268,1339,njrun155,314,D,44136,44734,,,,,115725,44136,44734,,11000,0,0,,,,,,,,0,AAAAAAGrPqg=,,
532,300,789,t0000270,1339,njrun155,317,I-J,44075,44734,,,,,115726,44075,44734,,12150,0,0,,,,,,,,0,AAAAAAGrPtk=,,
529,296,790,t0000271,1339,njrun155,312,B,43952,44734,,,,,115727,43952,44734,,6000,0,0,,,,,,,,0,AAAAAAGrPww=,,
526,294,791,t0000272,1339,njrun155,311,A,43405,44500,,,,,380,43405,44500,,6000,0,0,,,,,,,,0,AAAAAAA0k0g=,,
653,380,791,t0000272,1339,njrun155,311,A,44501,44734,,,,,115833,44501,44734,,6000,0,0,,,,,,,,0,AAAAAAGrPz0=,,
530,297,792,t0000273,1339,njrun155,313,C,44136,44734,,,,,115728,44136,44734,,5800,0,0,,,,,,,,0,AAAAAAGrP24=,,
536,303,794,t0000275,1340,njrun160,319,B,41807,44377,,,,,1455,41807,44377,,6716,0,0,,,,,,,,0,AAAAAAA0jAQ=,,
1787,1455,794,t0000275,1340,njrun160,319,B,44378,44734,,,,,115834,44378,44734,,6716,0,0,,,,,,,,0,AAAAAAGrQG8=,,
537,304,795,t0000276,1340,njrun160,320,C,43800,44330,,,,,486,43800,44330,,11200,0,0,,,,,,,,0,AAAAAAAVxx0=,,
535,302,796,t0000277,1340,njrun160,321,D,43101,44734,,,,,115717,43191,44734,,10765,0,0,,,,,,,,0,AAAAAAGrQKM=,,
541,307,797,t0000278,1341,njrun165,325,I,42917,44734,,,,,115835,42917,44734,,5744,0,0,,,,,,,,0,AAAAAAGrQPg=,,
6494,6075,797,t0000278,1341,njrun165,325,I,44743,44734,,,,,115835,44743,44734,,5744,0,0,,,,,,,,0,AAAAAAGrQPk=,,
538,305,798,t0000279,1341,njrun165,322,A,42614,44734,,,,,115718,42614,44734,,17494,0,0,,,,,,,,0,AAAAAAGrQTQ=,,
546,312,799,t0000280,1341,njrun165,326,A.,44044,44734,,,,,115719,44044,44734,,17473,0,0,,,,,,,,0,AAAAAAGrQW8=,,
545,310,800,t0000281,1341,njrun165,324,G-H,43405,44500,,,,,4348,43405,44500,,11616,0,0,,,,,,,,0,AAAAAAA0kXM=,,
4770,4348,800,t0000281,1341,njrun165,324,G-H,44501,44734,,,,,115836,44501,44734,,11616,0,0,,,,,,,,0,AAAAAAGrQbo=,,
9256,8855,801,t0000282,1341,njrun165,323,F,44409,44734,,,,,115837,44409,44734,,17280,0,0,,,,,,,,0,AAAAAAGrQfU=,,
544,308,801,t0000282,1341,njrun165,323,F,42583,44408,,,,,8855,42583,44408,,17280,0,0,,,,,,,,0,AAAAAAA0ke0=,,
548,313,802,t0000283,1342,njrun170,328,B,43054,44734,,,,,115826,43040,44734,,9726,0,0,,,,,,,,0,AAAAAAGrQk0=,,
9234,8833,802,t0000283,1342,njrun170,328,B,44896,44734,,,,,115826,44896,44734,,9726,0,0,,,,,,,,0,AAAAAAGrQk4=,,
549,314,803,t0000284,1342,njrun170,327,A,43160,44255,,,,,376,43160,44255,,8900,0,0,,,,,,,,0,AAAAAAA0kKQ=,,
649,376,803,t0000284,1342,njrun170,327,A,44256,44734,,,,,115827,44256,44734,,8900,0,0,,,,,,,,0,AAAAAAGrQn8=,,
525,293,804,t0000285,1343,njrun175,332,A.,42430,44592,,,,,6648,42430,44592,,7500,0,0,,,,,,,,0,AAAAAAA0imA=,,
7058,6648,804,t0000285,1343,njrun175,332,A.,44562,44592,,,,,6767,44562,44592,,7500,0,0,,,,,,,,0,AAAAAAA0ioY=,,
7179,6767,804,t0000285,1343,njrun175,332,A.,44593,44734,,,,,115828,44593,44734,,7500,0,0,,,,,,,,0,AAAAAAGrQuU=,,
521,291,805,t0000286,1343,njrun175,330,C,42736,,,,,,,42736,,,10800,0,0,,,,,,,,0,AAAAAAA0jec=,,
520,290,806,t0000287,1343,njrun175,329,A,43525,44734,,,,,115720,43525,44734,,7500,0,0,,,,,,,,0,AAAAAAGrQxw=,,
573,276,807,t0000288,1344,njrun190,334,A2,43983,44734,,,,,115721,43983,44734,,16456,0,0,,,,,,,,0,AAAAAAGrQ1o=,,
486,275,808,t0000289,1344,njrun190,335,B,43831,44734,,,,,115722,43831,44734,,12813,0,0,,,,,,,,0,AAAAAAGrQ4s=,,
490,277,809,t0000290,1344,njrun190,333,A1,42370,44734,,,,,115711,42370,44734,,15680,0,0,,,,,,,,0,AAAAAAGrQ70=,,
547,311,810,t0000291,1344,njrun190,336,C,43252,44734,,,,,115712,79776,44734,,12872,0,0,,,,,,,,0,AAAAAAGrQ+4=,,
23950,250,812,t0000293,1345,njhig121,337,121,44180,45077,,,,,115973,44180,45077,,107570,0,0,,,,,,,,0,AAAAAAGrhsM=,,
436,251,813,t0000294,941,tnuni106,338,1228,44044,45138,,,,,115874,44044,45138,,529,0,0,,,,,,,,0,AAAAAAGrX0c=,,
438,252,814,t0000295,941,tnuni106,340,1110,44075,44804,,,,,115875,44075,44804,,706,0,0,,,,,,,,0,AAAAAAGrX1E=,,
441,253,815,t0000296,941,tnuni106,341,1200,41000,44742,,,,,115876,41000,44742,,2965,0,0,,,,,,,,0,AAAAAAGrX1s=,,
460,256,818,t0000299,942,tnpop107,348,225,43678,44773,,,,,115881,43678,44773,,1162,0,0,,,,,,,,0,AAAAAAGrZKA=,,
447,257,819,t0000300,942,tnpop107,349,1032,43221,45199,,,,,115882,43221,45199,,1231,0,0,,,,,,,,0,AAAAAAGrZKo=,,
461,258,820,t0000301,942,tnpop107,350,650,43487,45382,,,,,115883,43487,45382,,2378,0,0,,,,,,,,0,AAAAAAGrZLQ=,,
635,259,822,t0000303,942,tnpop107,351,701,36069,45467,,,,,115884,36069,45467,,9393,0,0,,,,,,,,0,AAAAAAGrZOM=,,
636,259,822,t0000303,942,tnpop107,416,800,36069,45467,,,,,115884,36069,45467,,9394,0,0,,,,,,,,0,AAAAAAGrZOQ=,,
637,259,822,t0000303,942,tnpop107,417,ROOF,36069,45467,,,,,115884,36069,45467,,1,0,0,,,,,,,,0,AAAAAAGrZOU=,,
458,260,823,t0000304,942,tnpop107,352,220,43886,45467,,,,,115885,43886,45467,,3059,0,0,,,,,,,,0,AAAAAAGrZQc=,,
454,261,824,t0000305,942,tnpop107,353,1180,43344,45260,,,,,115886,43344,45260,,2324,0,0,,,,,,,,0,AAAAAAGrZRE=,,
456,262,825,t0000306,942,tnpop107,354,1000,43466,45467,,,,,115894,43466,45467,,3330,0,0,,,,,,,,0,AAAAAAGrZTA=,,
463,263,826,t0000307,942,tnpop107,355,300,42275,44196,,,,,359,42275,44196,,4762,0,0,,,,,,,,0,AAAAAAAJ+KY=,,
638,359,826,t0000307,942,tnpop107,355,300,44197,44561,,,,,115914,44197,44561,,4762,0,0,,,,,,,,0,AAAAAAGrZTo=,,
465,264,827,t0000308,942,tnpop107,356,950,44136,45260,,,,,115895,44136,45260,,1053,0,0,,,,,,,,0,AAAAAAGrZUQ=,,
467,265,828,t0000309,942,tnpop107,357,440,43085,44957,,,,,115887,43085,44957,,1526,0,0,,,,,,,,0,AAAAAAGrZU4=,,
469,266,829,t0000310,942,tnpop107,358,535,43657,45467,,,,,115888,43657,45467,,1425,0,0,,,,,,,,0,AAAAAAGrZWs=,,
471,267,830,t0000311,942,tnpop107,359,407,41244,44620,,,,,115889,41244,44620,,890,0,0,,,,,,,,0,AAAAAAGrZXU=,,
473,268,831,t0000312,942,tnpop107,360,502,41974,44926,,,,,115900,41974,44926,,1600,0,0,,,,,,,,0,AAAAAAGrZX8=,,
622,269,832,t0000313,942,tnpop107,361,430,43172,45016,,,,,115901,43172,45016,,3223,0,0,,,,,,,,0,AAAAAAGrZYo=,,
477,270,833,t0000314,942,tnpop107,362,910,39155,45016,,,,,115890,39155,45016,,671,0,0,,,,,,,,0,AAAAAAGrZZU=,,
479,271,834,t0000315,942,tnpop107,363,932,35643,44408,,,,,115891,35643,44408,,1598,0,0,,,,,,,,0,AAAAAAGrZZ8=,,
481,272,836,t0000316,942,tnpop107,364,940,42754,44957,,,,,115892,42754,44957,,2313,0,0,,,,,,,,0,AAAAAAGrZak=,,
485,274,838,t0000318,942,tnpop107,366,945,43221,44347,,,,,115893,43221,44347,,833,0,0,,,,,,,,0,AAAAAAGrZbM=,,
492,278,932,t0000319,942,tnpop107,367,525,43460,45291,,,,,115906,43460,45291,,2077,0,0,,,,,,,,0,AAAAAAGrZb0=,,
495,279,933,t0000320,942,tnpop107,368,1100,43382,45467,,,,,115907,43382,45467,,4202,0,0,,,,,,,,0,AAAAAAGrZdw=,,
497,280,934,t0000321,942,tnpop107,369,400,44156,45260,,,,,115896,44156,45260,,1059,0,0,,,,,,,,0,AAAAAAGrZeY=,,
500,282,935,t0000322,942,tnpop107,370,170,43770,45467,,,,,115897,43770,45467,,1098,0,0,,,,,,,,0,AAAAAAGrZgQ=,,
502,283,936,t0000323,942,tnpop107,371,1035,41365,45107,,,,,115898,41365,45107,,655,0,0,,,,,,,,0,AAAAAAGrZg4=,,
506,285,937,t0000324,942,tnpop107,372,1052,37377,44834,,,,,115899,37377,44834,,2810,0,0,,,,,,,,0,AAAAAAGrZhg=,,
512,287,939,t0000326,942,tnpop107,374,215,43497,44620,,,,,115912,43497,44620,,639,0,0,,,,,,,,0,AAAAAAGrZiI=,,
514,288,941,t0000328,942,tnpop107,376,100,43617,45467,,,,,115913,43617,45467,,2494,0,0,,,,,,,,0,AAAAAAGrZj8=,,
519,289,942,t0000329,942,tnpop107,377,900,43586,44316,,,,,115902,43586,44316,,1680,0,0,,,,,,,,0,AAAAAAGrZkk=,,
524,292,943,t0000330,942,tnpop107,378,150,43525,45351,,,,,115903,43525,45351,,2745,0,0,,,,,,,,0,AAAAAAGrZlM=,,
528,295,944,t0000331,942,tnpop107,379,1150,42430,44651,,,,,115904,42430,44651,,1148,0,0,,,,,,,,0,AAAAAAGrZl0=,,
534,301,945,t0000332,942,tnpop107,380,930,43831,44926,,,,,115905,43831,44926,,439,0,0,,,,,,,,0,AAAAAAGrZmc=,,
540,306,946,t0000333,942,tnpop107,381,201,42170,44865,,,,,115908,42170,44865,,767,0,0,,,,,,,,0,AAAAAAGrZnE=,,
543,309,947,t0000334,942,tnpop107,382,603,41000,44651,,,,,115909,41000,44651,,2539,0,0,,,,,,,,0,AAAAAAGrZns=,,
555,316,949,t0000336,942,tnpop107,385,335,41244,44985,,,,,115910,41244,44985,,864,0,0,,,,,,,,0,AAAAAAGrZoU=,,
557,317,950,t0000337,942,tnpop107,386,1001,43862,44957,,,,,115911,43862,44957,,1409,0,0,,,,,,,,0,AAAAAAGrZo8=,,
564,321,956,t0000343,1339,njrun155,315,F,43466,44561,,,,,6060,43466,44561,,8474,0,0,,,,,,,,0,AAAAAAA0k6I=,,
565,321,956,t0000343,1339,njrun155,316,G-H,43466,44561,,,,,6060,43466,44561,,8780,0,0,,,,,,,,0,AAAAAAA0k6E=,,
6479,6060,956,t0000343,1339,njrun155,315,F,44562,44592,,,,,115861,44562,44592,,0,0,0,,,,,,,,0,AAAAAAGrP3g=,,
